,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
153,0.207847261,0.03246925,0.000600243,0.000490096,0.0001,"(25,)",2,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 2}",0.302197802,0.17679558,0.228412256,0.173669468,0.245070423,0.225375626,0.047754156,173,0.289602233,0.195121951,0.207927677,0.177777778,0.235090153,0.221103958,0.039021697
154,0.373484707,0.124017779,0.0006001,0.000489979,0.0001,"(25,)",5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 5}",0.645604396,0.591160221,0.590529248,0.638655462,0.154929577,0.525319978,0.185222022,140,0.649685973,0.651567944,0.576495132,0.611805556,0.144937587,0.526898438,0.192967566
155,0.432498169,0.185989299,0.000600243,0.000490096,0.0001,"(25,)",10,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 10}",0.096153846,0.743093923,0.181058496,0.621848739,0.653521127,0.457985531,0.26665103,151,0.084438241,0.852961672,0.169680111,0.665972222,0.743411928,0.503292835,0.314046709
156,0.546924114,0.230035195,0.000800371,0.000400186,0.0001,"(25,)",15,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 15}",0.156593407,0.679558011,0.721448468,0.086834734,0.712676056,0.470784641,0.28666074,149,0.154919749,0.794425087,0.780945758,0.078472222,0.821775312,0.526107626,0.335414373
157,0.50051322,0.208984102,0.000600195,0.000490057,0.0001,"(25,)",20,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 20}",0.774725275,0.116022099,0.094707521,0.823529412,0.208450704,0.404006678,0.325847777,156,0.786461968,0.135191638,0.089707928,0.820138889,0.262829404,0.418865965,0.31915837
158,0.720763731,0.193298645,0.001000214,9.54E-08,0.0001,"(25,)",25,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 25}",0.82967033,0.773480663,0.816155989,0.806722689,0.16056338,0.678909293,0.257862062,99,0.847173761,0.848083624,0.842837274,0.821527778,0.156033287,0.703131145,0.273719246
159,0.558526468,0.187182755,0.000800276,0.000400138,0.0001,"(25,)",30,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 30}",0.195054945,0.698895028,0.136490251,0.80952381,0.171830986,0.402337229,0.289783006,158,0.200279135,0.78815331,0.147426982,0.811111111,0.181692094,0.425732526,0.305844542
160,0.786778498,0.060635644,0.001000118,3.16E-07,0.0001,"(25,)",35,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 35}",0.796703297,0.743093923,0.749303621,0.801120448,0.630985915,0.74457429,0.061151026,85,0.808094906,0.83902439,0.806675939,0.823611111,0.70665742,0.796812753,0.046588685
161,0.664550829,0.169268973,0.000999975,2.34E-07,0.0001,"(25,)",40,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 40}",0.815934066,0.70718232,0.768802228,0.098039216,0.16056338,0.512520868,0.313055092,141,0.805303559,0.790243902,0.830319889,0.104166667,0.176144244,0.541235652,0.328520227
162,0.223050594,0.069184685,0.000800323,0.000400162,0.0001,"(25, 25)",2,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 2}",0.18956044,0.165745856,0.225626741,0.235294118,0.169014085,0.196994992,0.028596473,179,0.196092114,0.163763066,0.221140473,0.213888889,0.185852982,0.196147505,0.020465274
163,0.533521128,0.087934903,0.000800228,0.000400114,0.0001,"(25, 25)",5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 5}",0.563186813,0.67679558,0.662952646,0.700280112,0.656338028,0.651641625,0.047034421,113,0.602930914,0.736585366,0.696801113,0.676388889,0.719833564,0.686507969,0.046501204
164,0.644545937,0.099282816,0.001000309,2.43E-07,0.0001,"(25, 25)",10,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 10}",0.799450549,0.693370166,0.757660167,0.798319328,0.732394366,0.756260434,0.040483999,79,0.802512212,0.78815331,0.825452017,0.781944444,0.834951456,0.806602688,0.020611115
165,0.653347969,0.196848811,0.001000309,2.43E-07,0.0001,"(25, 25)",15,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 15}",0.096153846,0.748618785,0.777158774,0.81232493,0.729577465,0.631051753,0.271017455,126,0.105373343,0.818118467,0.862308762,0.8625,0.811373093,0.691934733,0.294061878
166,0.784778214,0.091419994,0.001000214,9.54E-08,0.0001,"(25, 25)",20,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 20}",0.739010989,0.701657459,0.771587744,0.759103641,0.701408451,0.734557596,0.028858065,87,0.740404745,0.758885017,0.829624478,0.80625,0.794729542,0.785978757,0.032259913
167,0.797780991,0.216255263,0.001000118,3.16E-07,0.0001,"(25, 25)",25,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 25}",0.730769231,0.140883978,0.810584958,0.784313725,0.726760563,0.637729549,0.251565965,123,0.761339846,0.192334495,0.865090403,0.833333333,0.829403606,0.696300337,0.254242529
168,0.872798252,0.109514706,0.001000309,3.57E-07,0.0001,"(25, 25)",30,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 30}",0.769230769,0.790055249,0.757660167,0.792717087,0.723943662,0.766833612,0.024962096,74,0.704815073,0.875958188,0.840751043,0.820833333,0.819001387,0.812271805,0.057502276
169,0.762775183,0.171660034,0.000998449,3.44E-06,0.0001,"(25, 25)",35,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 35}",0.763736264,0.729281768,0.816155989,0.18487395,0.712676056,0.642181413,0.230426457,121,0.757850663,0.839721254,0.851877608,0.175694444,0.830790569,0.691186908,0.259826739
170,0.870997953,0.221322305,0.000800228,0.000400114,0.0001,"(25, 25)",40,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 40}",0.870879121,0.732044199,0.108635097,0.798319328,0.645070423,0.631608236,0.271707999,125,0.863921842,0.831358885,0.098052851,0.838194444,0.749653259,0.676236256,0.291618062
171,0.610338449,0.219552728,0.001000214,2.34E-07,0.0001,"(100, 25, 100)",2,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 2}",0.395604396,0.287292818,0.428969359,0.282913165,0.369014085,0.352810239,0.058454166,161,0.34542917,0.338675958,0.416550765,0.292361111,0.381414702,0.354886341,0.041875707
172,0.694758034,0.155083212,0.001200199,0.000400305,0.0001,"(100, 25, 100)",5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 5}",0.681318681,0.685082873,0.718662953,0.722689076,0.630985915,0.687813022,0.032859958,92,0.725052338,0.771428571,0.757997218,0.729166667,0.713592233,0.739447405,0.021671604
173,0.757573986,0.102576593,0.001000404,5.44E-07,0.0001,"(100, 25, 100)",10,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 10}",0.826923077,0.76519337,0.777158774,0.795518207,0.791549296,0.791318865,0.020924713,47,0.838101884,0.840418118,0.878303199,0.79375,0.859916782,0.842097997,0.028229933
174,0.90700593,0.151057143,0.001000452,5.09E-07,0.0001,"(100, 25, 100)",15,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 15}",0.85989011,0.784530387,0.774373259,0.845938375,0.785915493,0.810239288,0.035490123,19,0.850662945,0.880836237,0.831015299,0.878472222,0.871705964,0.862538533,0.019013017
175,0.997026157,0.143874643,0.001600361,0.00048996,0.0001,"(100, 25, 100)",20,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 20}",0.813186813,0.737569061,0.835654596,0.862745098,0.763380282,0.802448525,0.045993562,30,0.823447313,0.834843206,0.875521558,0.860416667,0.872399445,0.853325638,0.020693314
176,0.916608095,0.077592284,0.001400518,0.000490038,0.0001,"(100, 25, 100)",25,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 25}",0.824175824,0.806629834,0.805013928,0.862745098,0.774647887,0.814691152,0.028732225,12,0.842986741,0.855052265,0.882475661,0.874305556,0.866851595,0.864334363,0.013976739
177,0.958817768,0.117127464,0.001600361,0.000490349,0.0001,"(100, 25, 100)",30,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 30}",0.774725275,0.814917127,0.78551532,0.753501401,0.78028169,0.781858653,0.019833718,56,0.820655967,0.864808362,0.828929068,0.817361111,0.884882108,0.843327323,0.026772297
179,1.960876799,0.721859934,0.002313566,0.000983312,0.0001,"(100, 25, 100)",40,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 40}",0.843406593,0.801104972,0.818941504,0.848739496,0.774647887,0.817473567,0.027334107,10,0.857641312,0.905226481,0.875521558,0.877777778,0.876560333,0.878545492,0.015248176
